"Posição","Nome","Localidade","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Unidade","Multiplicador"
"1.20.1","Quantidade produzida","Santana do Cariri",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Santa Quitéria",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","São Benedito",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","São Gonçalo do Amarante",,,,,,,,,,"-","-","-","...","-","kg",1
"1.20.1","Quantidade produzida","São João do Jaguaribe",,,,,,,,,,"-","-","-","...","-","kg",1
"1.20.1","Quantidade produzida","São Luís do Curu",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Senador Pompeu",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Senador Sá",,,,,,,,,,"-","-","-","...","-","kg",1
"1.20.1","Quantidade produzida","Sobral",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","Solonópole",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Tabuleiro do Norte",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","Tamboril",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Tarrafas",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Tauá",,,,,,,,,,"-","-","-","...","-","kg",1
"1.20.1","Quantidade produzida","Tejuçuoca",,,,,,,,,,"-","-","-","...","-","kg",1
"1.20.1","Quantidade produzida","Tianguá",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","Trairi",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","Tururu",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Ubajara",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","Umari",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Umirim",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Uruburetama",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Uruoca",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Varjota",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.1","Quantidade produzida","Várzea Alegre",,,,,,,,,,"-","-","-","...","...","kg",1
"1.20.1","Quantidade produzida","Viçosa do Ceará",,,,,,,,,,"-","-","-","-","-","kg",1
"1.20.2","Valor da produção","Abaiara",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Acarape",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Acaraú",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Acopiara",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Aiuaba",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Alcântaras",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Altaneira",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Alto Santo",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Amontada",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Antonina do Norte",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Apuiarés",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Aquiraz",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Aracati",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Aracoiaba",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Ararendá",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Araripe",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Aratuba",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Arneiroz",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Assaré",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Aurora",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Baixio",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Banabuiú",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Barbalha",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Barreira",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Barro",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Barroquinha",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Baturité",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Beberibe",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Bela Cruz",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Boa Viagem",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Brejo Santo",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Camocim",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Campos Sales",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Canindé",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Capistrano",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Caridade",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Cariré",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Caririaçu",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Cariús",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Carnaubal",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Cascavel",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Catarina",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Catunda",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Caucaia",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Cedro",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Chaval",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Choró",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Chorozinho",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Coreaú",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Crateús",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Crato",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Croatá",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Cruz",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Deputado Irapuan Pinheiro",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ererê",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Eusébio",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Farias Brito",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Forquilha",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Fortaleza",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Fortim",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Frecheirinha",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","General Sampaio",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Graça",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Granja",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Granjeiro",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Groaíras",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Guaiúba",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Guaraciaba do Norte",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Guaramiranga",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Hidrolândia",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Horizonte",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ibaretama",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ibiapina",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Ibicuitinga",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Icapuí",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Icó",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Iguatu",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Independência",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ipaporanga",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ipaumirim",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ipu",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Ipueiras",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Iracema",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Irauçuba",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Itaiçaba",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Itaitinga",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Itapajé",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Itapipoca",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Itapiúna",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Itarema",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Itatira",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Jaguaretama",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Jaguaribara",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Jaguaribe",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Jaguaruana",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Jardim",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Jati",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Jijoca de Jericoacoara",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Juazeiro do Norte",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Jucás",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Lavras da Mangabeira",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Limoeiro do Norte",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Madalena",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Maracanaú",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Maranguape",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Marco",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Martinópole",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Massapê",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Mauriti",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Meruoca",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Milagres",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Milhã",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Miraíma",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Missão Velha",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Mombaça",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Monsenhor Tabosa",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Morada Nova",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Moraújo",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Morrinhos",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Mucambo",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Mulungu",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Nova Olinda",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Nova Russas",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Novo Oriente",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ocara",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Orós",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Pacajus",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Pacatuba",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Pacoti",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Pacujá",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Palhano",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Palmácia",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Paracuru",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Paraipaba",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Parambu",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Paramoti",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Pedra Branca",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Penaforte",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Pentecoste",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Pereiro",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Pindoretama",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Piquet Carneiro",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Pires Ferreira",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Poranga",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Porteiras",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Potengi",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Potiretama",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Quiterianópolis",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Quixadá",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Quixelô",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Quixeramobim",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Quixeré",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Redenção",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Reriutaba",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Russas",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Saboeiro",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Salitre",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Santana do Acaraú",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Santana do Cariri",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Santa Quitéria",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","São Benedito",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","São Gonçalo do Amarante",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","São João do Jaguaribe",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","São Luís do Curu",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Senador Pompeu",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Senador Sá",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Sobral",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Solonópole",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Tabuleiro do Norte",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Tamboril",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Tarrafas",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Tauá",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Tejuçuoca",,,,,,,,,,"-","-","-","...","-","R$",1000
"1.20.2","Valor da produção","Tianguá",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Trairi",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Tururu",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Ubajara",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Umari",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Umirim",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Uruburetama",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Uruoca",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Varjota",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.20.2","Valor da produção","Várzea Alegre",,,,,,,,,,"-","-","-","...","...","R$",1000
"1.20.2","Valor da produção","Viçosa do Ceará",,,,,,,,,,"-","-","-","-","-","R$",1000
"1.21","Tucunaré",,,,,,,,,,,,,,,,"",""
"1.21.1","Quantidade produzida","Abaiara",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Acarape",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Acaraú",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Acopiara",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Aiuaba",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Alcântaras",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Altaneira",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Alto Santo",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Amontada",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Antonina do Norte",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Apuiarés",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Aquiraz",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Aracati",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Aracoiaba",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Ararendá",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Araripe",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Aratuba",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Arneiroz",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Assaré",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Aurora",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Baixio",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Banabuiú",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Barbalha",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Barreira",,,,,,,,,,"-","-","-","...","-","kg",1
"1.21.1","Quantidade produzida","Barro",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Barroquinha",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Baturité",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Beberibe",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Bela Cruz",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Boa Viagem",,,,,,,,,,"-","-","-","...","-","kg",1
"1.21.1","Quantidade produzida","Brejo Santo",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Camocim",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Campos Sales",,,,,,,,,,"-","-","-","...","-","kg",1
"1.21.1","Quantidade produzida","Canindé",,,,,,,,,,"-","-","-","...","-","kg",1
"1.21.1","Quantidade produzida","Capistrano",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Caridade",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Cariré",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Caririaçu",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Cariús",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Carnaubal",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Cascavel",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Catarina",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Catunda",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Caucaia",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Cedro",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Chaval",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Choró",,,,,,,,,,"-","-","-","...","-","kg",1
"1.21.1","Quantidade produzida","Chorozinho",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Coreaú",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Crateús",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Crato",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Croatá",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Cruz",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Deputado Irapuan Pinheiro",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Ererê",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Eusébio",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Farias Brito",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Forquilha",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Fortaleza",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Fortim",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Frecheirinha",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","General Sampaio",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Graça",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Granja",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Granjeiro",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Groaíras",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Guaiúba",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Guaraciaba do Norte",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Guaramiranga",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Hidrolândia",,,,,,,,,,"-","-","-","...","-","kg",1
"1.21.1","Quantidade produzida","Horizonte",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Ibaretama",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Ibiapina",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Ibicuitinga",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Icapuí",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Icó",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Iguatu",,,,,,,,,,"-","-","-","...","-","kg",1
"1.21.1","Quantidade produzida","Independência",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Ipaporanga",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Ipaumirim",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Ipu",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Ipueiras",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Iracema",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Irauçuba",,,,,,,,,,"-","-","-","...","...","kg",1
"1.21.1","Quantidade produzida","Itaiçaba",,,,,,,,,,"-","-","-","-","-","kg",1
"1.21.1","Quantidade produzida","Itaitinga",,,,,,,,,,"-","-","-","-","-","kg",1
